ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.501719308092326,0.561873385029788,0.30597046118837,0.503918902273876,0.490417547867942,0.185998709366686,0.438430124786703,0.482173706792824,0.300150014144687,1
0.703664356167226,0.515444476818568,0.376538908887632,0.460881987706822,0.56863921763968,0.414860389598515,0.554932307627071,0.439386136379596,0.383667971232811,0
0.388816148155569,0.40533531403642,0.412904267769603,0.56410808463716,0.668928761646652,0.453961647104752,0.575330087495889,0.749145791476247,0.515013430163119,0
0.367151736322894,0.460181053148908,0.466670003147885,0.404023739877378,0.56568820359769,0.619082553235099,0.612675636404805,0.333463725385236,0.66424780248553,0
0.547367208867084,0.569316268136804,0.424166033319221,0.556828903566163,0.667786789515193,0.475762137924685,0.534744761442378,0.533072593201922,0.584747144586361,0
0.710669038829085,0.560331293939706,0.155660434388749,0.49484471948988,0.666310803439884,0.222989069030012,0.32301983194108,0.728337405530207,0.47505787906912,1
0.474520458957419,0.650340846952356,0.477826713467405,0.553344267121823,0.62905118499518,0.478127781334589,0.470194011045422,0.487210094619724,0.687165895837262,0
0.372907114974131,0.436419682719306,0.47580679228268,0.437110373500487,0.518328189798328,0.375737143586079,0.302527225039844,0.614329860754353,0.479978825882887,0
0.276210646714409,0.295231570872554,0.263219299396276,0.578550423196717,0.581514349555985,0.256214270263056,0.467873695866454,0.6679955376601,0.51299665908085,0
0.244205705707588,0.574994579963451,0.589497361346364,0.353736117366203,0.509559653552708,0.478519907228352,0.642041039110217,0.359582108228721,0.534175458459569,0
0.64174220613247,0.373935229587488,0.354998522307412,0.5280535058717,0.498727996626488,0.375698633009964,0.321626735165375,0.659713420689789,0.564845306820897,0
0.561235355466844,0.515142047107428,0.357942611357494,0.577799023991567,0.713228176834814,0.238410994912106,0.497359459935892,0.464979691668625,0.451930016975442,0
0.411682096905151,0.40411651588373,0.538644069007942,0.618495568125516,0.751510977867753,0.407606979059489,0.56886464064293,0.571523657553807,0.299638802834144,0
0.381677389056919,0.505643204974182,0.339294760947288,0.307840830461121,0.473228744155691,0.266038080185309,0.665702053565397,0.587726427411727,0.592469263183032,1
0.41579106429589,0.463263292609597,0.568300287654084,0.600607725963351,0.621290111942476,0.388730045142636,0.501434015930313,0.522692601121302,0.519731847498479,0
0.332905012581072,0.724604050327539,0.198417010467537,0.253215542276212,0.764597939034725,0.734801506709061,0.64539125457072,0.467276541259029,0.311412131428397,1
0.677970838433392,0.731258712281481,0.299734280757639,0.41430260246904,0.618426872354442,0.3782744926223,0.662205021819368,0.644402479897159,0.343486962592955,0
0.454777528720746,0.473821208652485,0.536476739949385,0.397852476483584,0.478687872260483,0.498976927335015,0.514940167375052,0.333000189021841,0.579282267452522,0
0.570313921551554,0.46111166973816,0.500050803439769,0.529522965577759,0.71801102862112,0.36438272136922,0.428539204329017,0.679264269419844,0.381284516516731,1
0.727922780275754,0.59376627651714,0.317582703997969,0.619153976024244,0.626449920500427,0.243925174452358,0.695078112827583,0.643556892731222,0.616450192563032,1
0.712545162311598,0.165427756131782,0.283890623501552,0.557952575322566,0.66717740439241,0.645009180593157,0.443240646609985,0.577495090618815,0.467330052165018,1
0.353709760868839,0.507084219168467,0.380321801059509,0.542345277476001,0.463742091104878,0.404272474427224,0.351823826852216,0.369458009802876,0.571617659960703,0
0.553886860895872,0.558793787628103,0.347695026130667,0.566456044221102,0.486585352550958,0.302357994118886,0.658096514506925,0.421595925940563,0.535584638150991,0
0.654486861624656,0.223200778342141,0.698725262347485,0.636491588653621,0.43460886993407,0.517867649574471,0.295665974309402,0.493312957482922,0.647971020739802,1
0.47486107511703,0.534185020839746,0.37106331691343,0.3273548537086,0.34673795201086,0.24158077040482,0.444005903041841,0.617606581545442,0.366768229777721,1
0.549165023817281,0.504361498649795,0.422669868773287,0.459675779038392,0.62811933747199,0.489192687182011,0.52982912436371,0.311615693279959,0.32235785840656,0
0.340946050620272,0.553277478082645,0.278971691961243,0.362749487342133,0.626806727826864,0.367550508246173,0.371003388718385,0.658003782062962,0.372585622894744,1
0.309313351608176,0.514911975164389,0.650543050559351,0.712389052982661,0.593838724264745,0.342467594601035,0.238785027145265,0.581268716875546,0.260810272920176,0
0.411612491130114,0.375825173599338,0.404168486322913,0.523676483627301,0.646978312783569,0.362720472259788,0.65158076257621,0.619874212003606,0.561136575554841,1
0.51235534873115,0.508968558900977,0.405776802883121,0.691193703189066,0.577597402251808,0.449033292326944,0.494164384982763,0.532157480092907,0.420608180682876,0
0.500302648079837,0.584894355471375,0.351565396133037,0.699956505754914,0.625186908515816,0.236263400122568,0.618346076227972,0.653733254540297,0.547810842651282,0
0.50683516062812,0.419847388979913,0.631739080919812,0.568772556383957,0.542856642763042,0.483835454939293,0.562915968367673,0.54209000593998,0.458445261786719,1
0.328064259189272,0.462631964832506,0.584550425668974,0.634758065054133,0.685076303111072,0.172812054643262,0.507294812432496,0.345462915286183,0.445839120377582,0
0.542810474178233,0.565326127906494,0.223277742844451,0.669252601081919,0.621056258415511,0.719642329466461,0.33629380642674,0.715123454639599,0.650602365932292,0
0.690389521283601,0.55883360962027,0.188296869307289,0.401810165209858,0.65106014424284,0.449044368417435,0.472116093896462,0.333756508902262,0.817327221201372,0
0.528595080355109,0.406042468097693,0.32060674967168,0.470075371304934,0.631816119115378,0.318013628442699,0.34177269393103,0.522211257480757,0.446603239451603,0
0.433895301896871,0.579701701402119,0.518189559588744,0.566114881305913,0.683823095040312,0.214141824428329,0.324422882737702,0.491510625078564,0.403968607764969,0
0.267131472889015,0.325314534822812,0.312221525509402,0.508872149909638,0.555016579755698,0.25518074127764,0.219182592919417,0.577218932289145,0.347846023728368,0
0.494962846136671,0.64020328109743,0.218173977457285,0.549321418818815,0.742741262376593,0.646260769970894,0.546416129491251,0.239904700058258,0.560325067199943,1
0.338679300641303,0.328133472034139,0.164482431704771,0.55011286200332,0.627287411465016,0.535147476974593,0.373190364810358,0.4551391156623,0.486499956919289,0
0.717696639882357,0.684612179804024,0.26724170860271,0.340979580635631,0.661598446864606,0.365078338551627,0.561587013761184,0.455144462469953,0.391647516272605,0
0.601160243157833,0.509555060802489,0.352110668823712,0.431631657371607,0.611103772071383,0.642170318635602,0.275262613988882,0.609550013936173,0.482044607012255,0
0.413029214528296,0.823353569407409,0.118338287435615,0.73947411177672,0.337032431192224,0.216806445676422,0.398769853581452,0.267464746158747,0.225154792667891,0
0.523486448044803,0.694035625061352,0.353666502359868,0.403096394885294,0.503277925043829,0.384316512608899,0.325024105831808,0.484757613957391,0.479087222236209,0
0.586673687535522,0.641589654811451,0.322813526979717,0.469002598534932,0.595072353363433,0.477198347727061,0.294763131235569,0.653911355007801,0.629511898613129,0
0.353061241359834,0.413269723950811,0.601290361663909,0.455945780499867,0.703528551540454,0.588595026501501,0.60094890322408,0.346284960896877,0.671760394519406,0
0.450162691356673,0.530879340447666,0.366746333215871,0.35247991178759,0.595352587875873,0.237425380135943,0.427667571233899,0.576352447639949,0.42000570088697,0
0.626945947646339,0.238441348226701,0.304670658793053,0.532432962471889,0.599757918649147,0.358591446874688,0.585011406458761,0.390018416030039,0.694798116052309,1
0.758022447920685,0.409642793346904,0.50903356234627,0.484011682424278,0.419379375780949,0.153054477683143,0.624252593689905,0.403475528636289,0.532349408434703,1
0.486686655089002,0.478569287917134,0.453269458383241,0.414828597795888,0.573899618933474,0.507714708392702,0.477672543327772,0.537235685258689,0.445967923165732,0
0.575473623415238,0.220026911408372,0.177325786900619,0.378104812380228,0.393820505890997,0.518899250617438,0.392775902636572,0.710797247098807,0.288574964222483,0
0.259276947029359,0.476228219627856,0.324187135278625,0.468415631915645,0.758761306515243,0.296622151560634,0.526725739956639,0.676673683365182,0.670699009064632,0
0.427495413532635,0.625773087561272,0.434031807550121,0.45301583662181,0.481007387066308,0.413408526493118,0.49728809521846,0.541213401487816,0.444196937613363,0
0.556852012572824,0.508968364539313,0.161778328224496,0.700331848265583,0.770599336007566,0.12537874390015,0.366859956740992,0.386620001423012,0.681789811294891,1
0.483246752096798,0.561871201997073,0.248852284046384,0.498700383814949,0.533345300996402,0.668459716555138,0.554621527359177,0.537491021488308,0.525753016163559,0
0.417241009459425,0.445572793698561,0.47150146487679,0.370404698081464,0.767699335371005,0.50801262900493,0.282583748694417,0.349673116187714,0.546890132325814,0
0.509220555819859,0.523669152573648,0.41771595590626,0.541951650636853,0.602173952733034,0.684402748457395,0.454972894058134,0.468478800841849,0.417522785085716,0
0.465092812650139,0.675970044052138,0.222692820426126,0.507534442046327,0.574671216495233,0.453333888725554,0.703072873568859,0.559893076354143,0.577006195186301,0
0.494525176757084,0.517153308926693,0.42070711169603,0.582740857589486,0.54394058656423,0.3952028641154,0.393606135863687,0.479527888629895,0.619570702092825,0
0.576985190223568,0.487595652830655,0.346953583915721,0.474172562457052,0.706473126629783,0.547199409517502,0.466848469086503,0.441556375027667,0.502855727285276,0
0.634757504919431,0.501351615801388,0.155404891993691,0.517734345267548,0.759745136410037,0.3206478831741,0.62715687198963,0.915170029203647,0.502125881969208,0
0.686189954761928,0.471102904065423,0.464354914080806,0.228633328394762,0.758184588468618,0.223629257792762,0.593307045297997,0.717706837645957,0.313137576124565,0
0.720763792895035,0.700102637066767,0.435036590062809,0.282927997872569,0.485177977365854,0.337070830740597,0.530646771586375,0.539287989340549,0.452133390465783,0
0.681236860938056,0.631032638274794,0.398255427782758,0.340365123145082,0.526424290442125,0.35001598227216,0.596143476102197,0.578417549581042,0.566600606068073,1
0.537379064261405,0.341615191584829,0.461530034920583,0.591910626778107,0.35804608586085,0.533505603168877,0.460922707725007,0.494076871196652,0.541564582971178,1
0.425013135937043,0.446682772080677,0.55192082579465,0.531126372898829,0.5389381715786,0.538013504912096,0.370787103778966,0.629955705721431,0.127218796495215,1
0.579266469576002,0.296519591222144,0.314420971390758,0.44218917639982,0.654467364433378,0.396529657987735,0.550528424971807,0.798240413447444,0.453921864354117,0
0.508193369289896,0.550921712103335,0.387704304382217,0.381032479487058,0.641161180010925,0.27556281249025,0.330598351412416,0.504987168285819,0.572301447037055,1
0.34403878618083,0.604301367242604,0.382458083361851,0.41408091942719,0.518699550614525,0.334939152467968,0.638345016545543,0.392739484333978,0.39085532757815,0
0.544840474961845,0.391876402813517,0.677173245555363,0.395154433504234,0.478166769477984,0.587721991867126,0.559168133393053,0.57469221836853,0.736267473662692,0
0.536551269712446,0.447813949659734,0.59506097743013,0.411980995738989,0.683329599551693,0.227665939354252,0.478322153834199,0.642895446217542,0.391009266130043,1
0.483669880034566,0.473366340945005,0.481541123761482,0.563415386335035,0.643349002927164,0.478006714238253,0.41025531801003,0.57644913115435,0.607033713456581,1
0.480704346038902,0.517886850648632,0.462472059682582,0.506836824769993,0.639860647720366,0.355099888145724,0.803813206249667,0.372178480664369,0.468849454529797,1
0.703546366927755,0.504874255898685,0.656859096038368,0.512702832746075,0.337853700727622,0.581684802861857,0.133513882752122,0.600000094112484,0.385217490753942,1
0.629967988857874,0.49508335519884,0.23142386455732,0.355826427383183,0.552293860398377,0.209760209686574,0.601859724134857,0.457896463772485,0.577862228273408,0
0.293176279620375,0.516749401070954,0.45067854375165,0.385477485507744,0.372868693421161,0.179307755971624,0.403065697318524,0.410363256918681,0.683967898649081,0
0.512518994448953,0.553430903360682,0.544050546124931,0.465749497574109,0.5881557080737,0.273656240004802,0.337265729857082,0.480392349049686,0.641463073918327,0
0.454884998344911,0.661984822021339,0.325565420684365,0.616031600485074,0.491807487925128,0.435879095068786,0.480387170925888,0.494353396110641,0.581474905884588,0
0.403968410932138,0.47956291293998,0.355494035966424,0.418152770018765,0.619380798293183,0.622119825982422,0.625106690062962,0.656811787858716,0.526257114125509,0
0.127637261777546,0.586385896540434,0.404473991995489,0.458276889116934,0.610782785304506,0.252769364160599,0.374827543253025,0.607820245805838,0.490231211722102,0
0.5511544937821,0.433577057320498,0.484933252911806,0.520919797237148,0.529634268230875,0.285432158333215,0.419993948397382,0.379477827591812,0.372514733884803,0
0.584761012856765,0.632211257196813,0.314672903291377,0.519967674210203,0.552167805822803,0.468071532145029,0.49033761323178,0.066836700900627,0.443628664457232,0
0.290436599009618,0.524738197272545,0.227913554903332,0.472190360501844,0.698358349532425,0.3643877080874,0.831359576548911,0.588205307073313,0.600550905675084,0
0.694516468230389,0.35910241352378,0.532836707830697,0.325784098599828,0.366555738355068,0.383409381394246,0.414943768727469,0.586092671141018,0.451780772873981,1
0.495120640156078,0.225512448157007,0.538545318580931,0.260584363297387,0.433839263239,0.265794402458209,0.521713977122416,0.429553008819027,0.281327421192129,1
0.42434847782077,0.591907852129237,0.299848531797938,0.181512515357452,0.53983182971492,0.743987972434312,0.578159749749828,0.487331829351371,0.246119381590034,1
0.655145541232173,0.454999577103197,0.399308211672648,0.512161361820612,0.69882644847021,0.425710138428874,0.532233518558011,0.313732630894737,0.504750464948678,0
0.539483911089372,0.645193461277314,0.618420750584594,0.533901420185246,0.667925209889349,0.188517960346594,0.656330429621468,0.55125987808537,0.662575629955954,1
0.518795589244643,0.602408880977006,0.307755772556663,0.684677919271471,0.412483421141668,0.633516355718673,0.508993058682549,0.508810331627768,0.343430618920611,1
0.336754031441973,0.168022787226596,0.579292426455514,0.518245773722118,0.671251609410234,0.601177682123941,0.562412416418556,0.321169774188132,0.717628305791023,1
0.610012255284212,0.464004039599891,0.237985971213031,0.417357815410703,0.356101958473751,0.346346246560121,0.410680593047949,0.386177423885833,0.321393693421798,1
0.543155594310356,0.473682850360808,0.269465715066811,0.311605720603933,0.550391289835384,0.582598503445162,0.559937024441588,0.422002163484992,0.683210643626593,1
0.514107773445267,0.82516345254024,0.25423133463096,0.572159007646785,0.725973315293479,0.387853300466945,0.587003544318498,0.522947946046634,0.445239180223163,0
0.504915523765425,0.55827624013925,0.264836898852578,0.392276508229714,0.594654004282743,0.25464151281208,0.230687548440903,0.545480080898043,0.721316424149107,0
0.38684723580783,0.331391477788533,0.359325319265458,0.703309036220653,0.524017726101329,0.278377490770585,0.655818227259562,0.576690575003388,0.611754159831095,0
0.49012485636197,0.382837457274062,0.325836601354056,0.444681146653915,0.637273839761423,0.239882801783028,0.416603468052317,0.345568733387398,0.412433379159574,0
0.443395411452176,0.508477270445861,0.411978174143435,0.403079464685089,0.495838438323638,0.358774404824455,0.670069435592395,0.464776237710207,0.513173206703663,1
0.419903294790936,0.455477629278238,0.278089050678647,0.577221934170524,0.830854062166817,0.204649979462775,0.730230619555552,0.650918216285492,0.677394991326772,1
0.704123551239928,0.677563847579931,0.184868795796579,0.402104345921941,0.632323996652609,0.370259153131671,0.457552336300373,0.440862408290611,0.644988239247885,0
0.377980955331636,0.526106926068151,0.54900149364725,0.502339516830797,0.49832387899866,0.453012642297759,0.348377368036621,0.684932891228838,0.441194967058449,0
0.461641004974122,0.383331155113208,0.532143774757232,0.691661427184583,0.600077779227007,0.414082615150889,0.847928999274186,0.556413467450091,0.56011518048324,0
0.585970854473453,0.45160444320803,0.355995945431168,0.487208216053467,0.54852000219163,0.170437412599602,0.455650832267649,0.464839131974357,0.552895856133973,1
0.586446545354196,0.33659664195877,0.319262297899062,0.856977487368341,0.568418233834723,0.323901199270712,0.465838793411457,0.229417191789814,0.541405404876833,1
0.637791305241317,0.387239202122386,0.615022454929262,0.148999873698057,0.771784446035787,0.33311990032057,0.579447737758992,0.363441800919492,0.559155993221002,0
0.43821378842165,0.547056644798856,0.553584474643578,0.267311756748966,0.627032522336285,0.6623026677848,0.554831400801182,0.558342787482968,0.507957439287203,0
0.693369565530816,0.575867183065876,0.421078918290623,0.699756400076005,0.468212104343879,0.553533024570209,0.5589843551515,0.643579976409736,0.221907591398975,1
0.497563516879744,0.46067412711074,0.696310322318581,0.631854147476914,0.446619858531728,0.279701757056481,0.22499937055868,0.268983004172509,0.0083664457872979,1
0.514220144154845,0.492033563771726,0.338667896448094,0.534519483455306,0.504744286374817,0.407708648447034,0.429092249640594,0.892529619798672,0.515031112857118,0
0.604485953278753,0.591812656007648,0.689179734167,0.476804083182379,0.695241161875628,0.251841118213643,0.680657981383984,0.392287911103522,0.295524738118832,0
0.466240226319391,0.576051349276274,0.286062169692182,0.533875801276979,0.649739266429764,0.31006011162944,0.531288527252038,0.20202643371624,0.731066729540964,0
0.345193151013666,0.604719335027464,0.367954077322643,0.561922712810074,0.294147159538677,0.311760028004973,0.40453477020432,0.323791801470855,0.599662888352886,0
0.617018970841069,0.574617591129617,0.330113581385996,0.620243327522906,0.554006049680681,0.352730110555163,0.719794750956116,0.762538288220721,0.617581256919042,0
0.601813588351821,0.569262802134186,0.50264835246612,0.497139664674687,0.6067769594819,0.253969179592644,0.274266418095581,0.451800718582117,0.141866670510617,0
0.337936483760385,0.260403128089298,0.334428191383107,0.500489267170077,0.825827006889201,0.283523823810748,0.451466291281103,0.583566938965195,0.3172006626191,1
0.426750870075521,0.687661720225682,0.235346329641226,0.394054723785073,0.586302583018216,0.293650438547797,0.453767769892376,0.453520579914946,0.531628595024108,0
0.496543279615712,0.548990985867576,0.395289092814874,0.568656165363764,0.608736429873896,0.546712108117161,0.401840271475583,0.650473566263483,0.530769580131632,1
0.591153003595711,0.45113798944803,0.225306555340018,0.443926793636828,0.530922877567366,0.528971540290017,0.434846376954641,0.67969474175728,0.432082849394012,0
0.64101115452128,0.504349960474427,0.354391131774623,0.378977038115808,0.482354488236437,0.255091239048328,0.427853419846234,0.655867668874817,0.79427404273662,0
0.454713210589297,0.541527615175237,0.339632407167745,0.5541327843997,0.680511990235562,0.504177853309194,0.548443815891436,0.419370593648654,0.194436508222091,0
0.500379788920153,0.35871168064348,0.573410624159082,0.315117244435641,0.463845667914889,0.4326413522967,0.314759476355111,0.460071166738215,0.772924664585015,1
0.446775664582665,0.789528075817251,0.372633772032789,0.295111241642633,0.648355567394043,0.283776042265159,1.0,0.444978710837487,0.610936229816508,0
0.464874608389794,0.501169596277309,0.376988620000305,0.439292426806628,0.666680455853773,0.243210817725406,0.370669827624282,0.498931909473883,0.214975923162458,0
0.64764548121274,0.566841245020864,0.206518373902114,0.497602217658214,0.598674926194638,0.591037971093598,0.648022825490338,0.33838902452516,0.464746967084993,0
0.60158150570167,0.345196237242482,0.58346183578277,0.457953233439584,0.502386864212775,0.318999290900033,0.447838205115686,0.298401683991969,0.51075332403893,1
0.582237752809403,0.548214834228215,0.547636330916113,0.400940470778907,0.578830736597722,0.303430365554248,0.618137426653538,0.402460231350042,0.591358831323221,0
0.392144770300443,0.487391892534773,0.401223271257224,0.543094031831724,0.608013858862504,0.430351956219142,0.524048024638804,0.360872056671787,0.517695705115086,1
0.494506646263887,0.538992275284533,0.432386097373933,0.5699736944911,0.431057995144171,0.297659416357017,0.346985070749094,0.444759145689153,0.552593965082465,0
0.700045610133127,0.576897159981362,0.267162538986155,0.167067599450321,0.477470291821887,0.403595901115178,0.68483259987562,0.532766502806337,0.377717495681659,0
0.586926060518688,0.706295995234249,0.135461450269935,0.634069284313337,0.694438252619707,0.266435943009829,0.479945676160491,0.659864699119925,0.5864632599212,0
0.472801466164753,0.34034006310682,0.545326268247152,0.439004963002451,0.665225112165878,0.40540116589995,0.381084756709468,0.535335616025683,0.746218364384055,0
0.616752737311889,0.544923879980083,0.503618529092847,0.4204598857756,0.705633283960768,0.553391250374519,0.457688768816171,0.29287468522129,0.219044991387049,0
0.37459709972504,0.547085587506403,0.357780321365582,0.504585539231422,0.64592181642811,0.586351852713462,0.323226514916335,0.532442523412938,0.569086871863087,0
0.706711935821204,0.39546704935672,0.276211630081476,0.490198744781898,0.49080174243631,0.339441099616218,0.458101610625694,0.545964494798466,0.393386992597483,1
0.653547615749281,0.521715155912312,0.470435408523681,0.463738025772069,0.598870363455858,0.294226067333643,0.481513829893038,0.67900848278932,0.669954800718618,0
0.541085172058553,0.519101201684425,0.564023175088083,0.531934703017941,0.459449598631708,0.692356023221463,0.590344749646263,0.266758332092529,0.36622741725016,1
0.40772798282478,0.388782658133818,0.335338112964464,0.467571291116825,0.575170524779204,0.553062199335515,0.496887845785399,0.622464418379579,0.533867031517645,0
0.546936997278746,0.544264249037635,0.604069657677394,0.557211913681817,0.483286333713711,0.263829991781227,0.691376142468119,0.62418120728472,0.62253402998091,1
0.443757005244994,0.385191961885105,0.2856305009049,0.57132299864483,0.520960554222356,0.309742256463559,0.793619564383645,0.714669975301036,0.377772052493378,1
0.527926876559822,0.669366070099724,0.381276415987829,0.442879858096606,0.790590502471956,0.176854198972928,0.747284349095113,0.517551448822196,0.553494741716919,1
0.532253699332359,0.340254403401141,0.578846406507132,0.163660124792184,0.364390307665206,0.13705144398792,0.631168579162995,0.46763755240379,0.365185723779177,1
0.336726834374297,0.412425334209306,0.265300091090447,0.379030235951697,0.804012737088839,0.239041364336744,0.526737198253419,0.522853733004869,0.500514995784407,1
0.595820910369311,0.620735724231262,0.222770595750108,0.408024223926409,0.563965895568021,0.381043127383722,0.612754692269913,0.557430490984007,0.470733895156489,1
0.517309602181016,0.55294039126386,0.238462371034597,0.581824670214793,0.635881711438986,0.245219478048727,0.75166951249171,0.527279819142271,0.875067972593435,1
0.3612396165917,0.499649409031341,0.404689655896836,0.474491740197098,0.331587465616137,0.49287197567501,0.38131608376071,0.354741446118984,0.491200016878185,0
0.476369002034643,0.445136317590015,0.451156171306284,0.472811970226612,0.63444741000309,0.395626424971944,0.388418435755238,0.544597112177797,0.556211728985216,1
0.57336781496286,0.549598278078427,0.465893355179228,0.609226978757242,0.537054452839252,0.416886715427417,0.31747859832197,0.48003619880882,0.649082217144585,0
0.390152630001982,0.451439018269552,0.357691539972402,0.712576971074563,0.589166946734218,0.302217385564396,0.358607780766035,0.504605820804327,0.577240597234071,0
